text,label,id
"Кто в вашем фд: 

-краш это тот кто тебе нравится

-краш, это алкл напиток такой

-КРАШ ЭТО ВЫЛИТ ИЗ ИГРЫ",skip,1327923768363282432
"Кстати, интересный сюжет про российскую попсу из 1991 года.

https://t.co/LYfEqHX7u3",neutral,1305091550226116608
https://t.co/o5p4hVvM9u: Проект постановления администрации Мирного https://t.co/0OHpwwZ4JC,neutral,1218084153079619584
@soljulia2 Не злюсь я❤ https://t.co/Bnfpka5Z5F,positive,1281309448082993153
"Вы помните, когда зарегистрировались в Твиттере? Я помню! #МояГодовщинаВТвиттере https://t.co/RXGtF7Xtze",neutral,1278520345000120321
Заказал тофу.,neutral,1339844156492050438
"Дети в подвале играли в ковид.
Дворник чипирован был и привит.",negative,1318490317264457731
"Мои самые неземные,лучшие, любимые друзья❤️ образец семьи,дружбы и всего самого светлого что есть в людях. Люблю очень!",positive,1256233214416506884
"@apelcin_art @pashachap @westholistic Скиньте картинку, а мы скажем, красиво или очень красиво",neutral,1278071302813777923
"@zatichka1 господи засмущали ну что же вы творите,,,,💞💞💞",positive,1221178874140286978
"@thee_coffeeman @coniferous_panc Ебать у меня был похожий в детстве только с золушкой, я его обожала🥺",positive,1338171027621376000
люди могущие в живопись владеют этим миром,neutral,1224802945742655489
@lybdbye В прошлом году в меня его насильно вливали....разогретый...в...микроволновке...коньяк :)),neutral,1214090320037761024
За долги по коммуналке могут отобрать квартиру: в каких случаях – Экономика от Пророка https://t.co/IjuoWG3hvu,negative,1277515674961752064
@Imran64000725 Не из-за этого,neutral,1299916244662001665
"covid19,коронавирус",neutral,1243865491208392704
так пацаны не сдаются не ссы в трусы у тебя всё получится 😐👊🏻👊🏻👊🏻👊🏻👊🏻👊🏻👊🏻🤬,positive,1261996016141766656
"@Nero_Hell Мне показалось, что ты в поезде.",neutral,1243088517372284929
@HENSH1NE СОГЛАСНА,neutral,1308483009931284483
сегодня я пью адреналин раш из винного бокала. завтра? кто знает,neutral,1263112426637209600
А Рэмзи всегда так хорош или только по праздникам? Пока очень солидно выглядит.,positive,1336403296274276369
На фото/видео шабашах «фургал-маршей» можно заметить одни и те же светлые лица молодых «борцунов/борцовок»… https://t.co/SnFfc7HczV,neutral,1288376783222509568
@shlagintrops Ааааааааааа,skip,1221723714254819329
"@BunWithTirium Они потрясающие
И ты тоже
Вот и первое сходство",positive,1342817444038144005
Тушка цыпленка-бройлера ВкусВилл Халяль охлажденная в вакуумной упаковке 1.1-1.8кг https://t.co/nWATrEuoEm,neutral,1269171216226701312
еще раз я не высплюсь и я кого-нибудь сожру,negative,1258162984343478277
"@vadymytnytskyi , я опять слушаю Арию. Она все так же качает. 

У меня все.",positive,1246409449801162752
отправлю своему будущему парню,neutral,1293295422564454406
@uuleerduulegch Хөөгөөд явуулаач,skip,1312726596986437632
мы будем бороться с короеавирусом чтобы он не попал в нагу россию вот так вот обращом вправо три раза влево три раза,skip,1237727945193594888
@Battlecruiser_a жду!! хдд,positive,1311553781511974912
"@No_0Name0_ Чел, читаю твои твиты и охуеваю
Батя конечно жжёт (в плохом смысле)",negative,1263220492875575296
"А Сен-Максимен не отстает от трендов!😃🔝
#Максимен #тренды #РШ https://t.co/eGumpelv0H",positive,1251103433840562176
"🤟🤟🤟🤟🤟🤟🤟
Почему-то именно с этим жестом у меня ассоциируется фраза ""Цой жив""",neutral,1276974957885632518
@MoryachokLove 💙Хорошо-хорошо!💙🥺,positive,1300368445155037184
"@ramp_toad @slayersky Скоро начнёт уникальные добавки жрать, потом пресс накачает, закончится всё на одиниксбет.",negative,1291629814126907393
"@alex_pavus вывод мы все адские порождения греховного процесса
твой batya сатана?",negative,1314587664209907712
кто не слышал как я смеюсь в голосовых вы многое потеряли,positive,1308124757641097216
"""Ты чё думала одна тут самая умная от лица Халдеи можешь пистонов другим бистам вставлять""© https://t.co/i7AsF6pNJo",negative,1285245139695341570
@not_lonely_gay @loveeeyouleey ОНО МЕНЯ ТОЛЬКО НАХЕР ЗОВЁТ 💙,negative,1274095136146894848
Мне ооооооооооооочень скучно,negative,1236886886553133057
@tenka0o4 @TheNarzisse С огроменным елдораем?,skip,1248728899934134272
@under_armour16 вечером.,neutral,1272208148175208450
"@topolekthecat Лень листать, поэтому 4-с конца. По-моему, картинка итак не требует объяснений хд) https://t.co/BE7nOjdK9A",positive,1331990041233661952
В межсезонье и советы в радость. #находки https://t.co/UL5VGRKIFZ,positive,1289253585683800065
Эрдэ утуйом дьии санаабытым атак😒,skip,1315346644469252103
@Jeonginmyheart_ АААААААА ВДСДУЖЧЖЗЫЗЫЫ ЭТОТ БОТ БЛЯЯ,skip,1258444682167824384
@muccuU5FqicG7gL @r2agq Оооо!!! Супер!! Поздравляю вас! 🎈,speech,1235492943198371840
"@Bell_Verdandy Ну, так купи
Будешь ко мне в гости ходить, а я - к тебе https://t.co/yYR3qTdCkC",neutral,1241488377783910410
Бусдад үзэл бодлоо тулгадаг🙅‍♀️⛔️хүн хамгийн муухай. Та өөрийн үзэл бодлоор бусдын эрхийг хязгаарлаж болохгүй. Very rude person ❣️,skip,1287240735016669185
короче даже фб намекает что мне пора идти спать штош,neutral,1271090550708621315
"На мой взгляд, репутация потихоньку начинает сползать.
Не? https://t.co/XpRJg1dVOp",neutral,1265261021796749313
@BJ_macaron @GreenBucket3848 @teffecy Аватарки в этой ветке теперь тоже выглядят как армия клонов,neutral,1306266131498401795
@Uctrizawtramwae @rengfas А на что обиделся то?,neutral,1263436038174846977
"Теперь и моим друзьям снится, как я разбиваюсь в аварии за рудем 😐",negative,1308270266427019271
@_noforces_ Даа,neutral,1318455592651001857
"Стоит лапает его Сонхва
Щас те Сан сделает https://t.co/iHaNgA1TIM",skip,1246028971931774976
@Semionych Нет я https://t.co/SDuMOtnH4m,neutral,1330529110628691969
Для позалипать. Стрим из кабины локомотива железной дороги Осло - Берген https://t.co/QhSxH5b94X,neutral,1322278033848500227
@A0svp3dWd8jMYss разрешите доложить: майор кац поставленную задачу выполнил...,neutral,1288555368298287106
"Трансерица од Оревче, фино звучи 🔊",skip,1289269683456073728
"@wylsacom Спойлеры конечно дело такое, но @Sony @PlayStation думаю не одобрят",neutral,1266780328712179720
"@_seven__eleven все в порядке, ты не должна извиняться, я просто удивилась и посмеялась",positive,1306751580281204737
Тви ломается каждый пять минут,negative,1337839665030815747
@Alex_Foley_BHPD я ні.,skip,1260026870143180802
"В Ингушетии полиция проверит инцидент со стрельбой на свадьбе

https://t.co/vhOQWZqkZR",neutral,1234312422762196992
доброе утро девочки как дела девочки как спалось девочки 👀 https://t.co/wCS2TIKbNG,neutral,1286552336479989762
@france19831 @raznaraz @funtria @onezamkad У венечки Ерофеев спроси),neutral,1212411818284634113
@MarinaRikman просто спасибо огромное 💔,speech,1311040058988912650
@reina_de_Rambla @grechka_twt а разве это не так ;)?,neutral,1236367329728049152
Getsize Купить https://t.co/Mv6ST0uMwv с помощью @YouTube,neutral,1255151511803326465
@LinaCrouford жизаааа..... но обычно я не прошу перевести потому что стесняюсь 😳,neutral,1325878168549552128
@lapki_n Лучше курсач сдай,neutral,1263860585625780226
@AngelinaKaz А это Айлишь? Я думал это @temalebedev,neutral,1317544073922859009
"Товарищи, погуляйте со мной в Новосибирске!",speech,1272030745868066824
@IRGISRBIN @superbrek2001 Ещё какая),positive,1257103054370996225
@PiZdAmOrSkAyA Да все понятно с тобой хдд,neutral,1282286632859820034
@COHXBA ой.. 👉👈,neutral,1320701898299789313
щас умру,negative,1286689259525636106
@eseniia_666 ОАОАООА ЭТО ТААК КЛАССНО,positive,1270002674067476481
@mak_hoh @GenichK Богатые ученики)),skip,1271166199167102977
@amideIete @BigHitEnt СТОП ЧТО?,skip,1233861321176862720
"@karaulov_life @AlexPashkov Прикольно , как пришло так и ушло",neutral,1260378466035400711
@sobachnik2007 Скорее чтобы знать где ты,neutral,1259424706496733186
"@mila_moa зато у меня он есть.....
я не понимаю, что тебе не нравится потому что он буквально потрясаюший",positive,1272968869083254789
один из твитов кстати про синхронизацию ВЫ ТУТ ВСЕ ССИНХРОНИЗИРОВАЛИСЬ,neutral,1312164946122141696
Пиздец. За анатомию меня ещё не унижали...,negative,1217423776713003008
"@pushkapavlushka Время 4 часа ночи, я взоржала так, что проснулась соседка",positive,1259286265083711488
@nestalhokage как ты будешь делать ножницы с монитором?,neutral,1309526284318507013
@VasyaVzdroihev Это ещё вариант на скорую руку 😅,neutral,1266410403690618882
пищдец бвльь что яьделаю,skip,1277439409953128448
@AstraRU_SFW @veelzevulwa К тебе слишком далеко ехать :(,negative,1221237300807512069
"Люблю обсуждения про массонов и инопланетян, где старые легенды, истории также переплетены. Где такой же тупенький человек как я?",positive,1247550933837459456
доброе утро я дома одна с самого утра слушаю скз и радуюсь жизни надеюсь у вас все хорошоhttps://t.co/img89gjbI6,positive,1308283751114223616
@winxlun карина зайка добро пожаловать 🥺♥️,speech,1297270116976123909
"у меня сейчас была такая же паника, как когда я лет в 10 решила скачать какой-то чит для аватарии и в итоге весь ноутбук был забит вирусами🤡",neutral,1280925954509099008
BaltOps 2020 – альянс НАТО поиграл ржавыми мускулами на Балтике - Ритм Евразии https://t.co/yL067KQ6xF,neutral,1275342887065202688
@SobolewskaI @Marishka1970 @Koha_Drobot Сговор?,neutral,1213971768030961665
Если я буду игнорировать это пройдёт https://t.co/vWaHHTlCwy,neutral,1338532031370829826
@Meku_Hueku Но ведь почти,skip,1289468568929595392
@ozoracrystal ебнешься же,negative,1291452260849987591
Да я просто драма квин,negative,1313479726225387522
@nedozivudopensi От диареи Линекс или Бифидум. Это из-за антибиотиков.,neutral,1327335399761485825
Ама лузер вэттори https://t.co/EfOT9yMism,skip,1222942583183286272
@CtrlZen Достижение идеала без промежуточных стадий маловероятно.,neutral,1281665754237198337
НАХУЙ Я ПРОРЕВ ПЕРЕСМОТРЕЛА БЛИН Я ДУРА,negative,1263573279979290636
@hobswings ну 🤡🤡🤠,skip,1213902431999971328
"Подходим с Изабеллой к лагерю кунари.
Изабелла: https://t.co/iFLWuOnwvy",neutral,1254125316634746882
Мне нужно переводить эфир мальчиков..... думаю вот чем я займусь ночью,neutral,1326551014606921730
@eaf_04 можно сказать это больше похоже на откладывание чем на отрицание,neutral,1264435830216626177
"@dunbar_2019_ А я и не собиралась спать, я выспалась)",positive,1306832303856013312
"@seijurolf Не понял
Ты как узнала....

*водолеи самые уживчивые*",neutral,1244524751902687232
"А мне бармен, похоже, налил содовой, на вкус фуфлыжно",negative,1293932671551365121
Два десятка новых случаев COVID-19 зарегистрировано в Севастополе https://t.co/Y9Ejxp2JIw https://t.co/8AAzB1ynqM,neutral,1306535435196399616
@IlyaZMensku @Antiloch Мы сейчас тут как раз об инсульте говорим,neutral,1255207505770184705
"вил: пропадает на двое суток из-за связи. 
дэн: https://t.co/D22lUtvXBZ",neutral,1288913171785408516
@Barrowman17 главное чтобы не как в этом году✊✊а так август хотя бы полностью свободный,positive,1298216771409850369
"@ValBodin Более того, ‘есть Паркинсон - есть Россия, нет Паркинсона - нет России’(В.Володин).",neutral,1324651867301908480
@AMASTUS28 Спасибо ещё раз 💛,speech,1229033836660523009
"@nueto10iz10 у меня они оч кривые и нет скиллухи,,,",neutral,1317188703123628037
я чищу галерею и добралась до 10.11 и тупо https://t.co/MQQOwUekBw,skip,1343953412585644035
навыки лидирующего танцора в предебютном времени йоу ;)  https://t.co/OpZFAMDHor,neutral,1286265064425693189
@CKonovalov Однажды Константин найдёт на чердаке себя. И матрица схлопнется.,skip,1341338796705665026
@hhhhhhhhhhhlysx вот https://t.co/0I9UJSW7Wo,neutral,1314205646993072129
сашик которого закончу завтра https://t.co/noE1vxyfQV,positive,1256340055917916160
@coldlostgirl26 СПАСИБО,speech,1271444432500465667
С чего вообще всякие Саши решили что если мы классно пообщались на тусиче то я хочу продолжить это общение,negative,1265310095132569600
@Teffi666_666 Давайте. Я бы хотела так сделать,positive,1329070356833787904
смотрю на те фоточки что шону кинул на фк и чувствую чувства,positive,1308828591220719616
@staynewluv 26 января,neutral,1266037752350617600
@IfuhT @ustyugova1954 Да. Галина.,neutral,1255167848651128832
Вот ради чего я скачивала тик ток https://t.co/WtdeUIlKH5,neutral,1282606633076633606
@ramemori села на пульт или что,neutral,1337034199304450048
@wixibuss @makarenkks нет когда пишешь слово давай автоматом светится этот эмоджи 👋🏽,neutral,1325824435291615239
"Чувствую себя стремно и за боялась поговорить с пацанами.. по жизни просто...

Мне парня никогда не найти... https://t.co/lec3PUM1GA",negative,1223574010480537601
@elt_kamome пожалею в день предпросмотра)))))),skip,1244641944946593798
"@olltea Азащп, спасибо, смотивировала, солнце",speech,1305943484663238662
бля реально оч красиво................и эта тема с куклами и ваще вс,positive,1263427678922772480
@_Sweet_Foxy_ понимаю ((,skip,1331679503341547523
Когспекты по анатомии даже не писата вообще😭😭😭😭 времени мало осталось а я вообще тооолько начала делать. Блиннннннн,negative,1303063587469045762
"@karinanoskoova кому отвечаем?
подписчику воображаемому",neutral,1258808613566590976
"@SvobodaRadio Сколько может эта испуганная тётенька, молоть херню.
Ей кто нибудь объяснит реальность.",negative,1305554232305758209
Обзор российского рынка на 27 марта: международные резервы сократились на 5% https://t.co/4muzg86UU8,neutral,1243478679893749761
@BTS_twt ПОЧЕМУ? Я? ЭТОГО? НЕ ВИДЕЛА?,skip,1327705727444586496
@mssskatee ААААААА КАК МИЛО,positive,1339504254260809730
@Alek_stories ужас...,negative,1331680027629539329
Уже реклама пошла https://t.co/ZFXKpUOCor,neutral,1237107976722354177
"@RoomLit с днём рождения!!🥳 Всего хорошего, исполнения желаний 🥳
Ты солнышко🧡! https://t.co/iPlwmkgIkr",speech,1255615997421268997
"@Beo_Bachter20 @IntriganAI Я не знаю, я не из Гётеборга. На выходные тут",neutral,1281562045842968577
"@afiggget2 @PutintsevV Да естественно сменами, у меня много гл. энергетиков клиентов, примерно в курсе, как они работают",neutral,1259387393939046402
"@crazyislandman Е как, нашенски са",skip,1228983727327522816
@PKromyl @tikhon2021 @Kostanzhoglo888 О пачки,skip,1274724516648726528
Ученики 11 школ Усольского района в канун Дня знаний получили подарки от Павла Сумарокова https://t.co/jqgub9rRDK #Чунский,positive,1301423358769278976
охуенно извинилась. биомусор https://t.co/qhRMPMQLbX,negative,1254429139412701184
"@Orfie_ @JimReiNore @Manwe_sns и всё это не имеет отношения к СТИЛЮ

в первом случае это глагол, во втором аналаг слова ""рисоваться""",neutral,1221096640632774656
@Lou23TA У меня же там интернатура...😖,skip,1340080010565218311
@yoonveta у моей тоже лооол,neutral,1333706446886854659
"@kitae_twt единственное, жалко что у нас цитаток в альбомах не будет
ради них я бы может и подумала, но нет так нет",negative,1319318507771801602
@sadflit нож? хаха КОПЬЕ,positive,1304161165522735111
@odinokaya_omega Мне пишет что нужно действующую почту😭😭я не знаю что это значит 😭😭у меня даже моя почта не работает 😭😭,negative,1313191086790184962
@ntvru Врёт как Путин.,negative,1306189837133905926
@meadowizuru доброе утро!! https://t.co/Mut57m8YdD,speech,1296045397002067968
"https://t.co/JtuFMIvM0j ⭐️⭐️⭐️⭐️⭐️ Приятный короткий курс по agile, kanban. Для новичков самое то. Времени и усидчивости хватит.",neutral,1282264197536124930
@miu_twt жчдсжчдсж вононивонони,skip,1290559016687607811
@NickLaLaLand1 @Alvaro_Berardi Собрали для Вау-эффекта,neutral,1259883169089761284
курама дуракама.,skip,1338525328881356802
"Можно забыть об отношениях с кем-либо, потому что Хуа Чэн задал слишком высокую планку 

#TGCF https://t.co/3yY5bwPeHf",negative,1326618756815200259
@nogaya5512 мы все,skip,1269199699707379712
"Удаленка:
не могла ответить, потому что кот лизал мою руку",neutral,1260576990823841792
@fritaato Ну вооот,neutral,1273339804932071425
Раскованность. Когда прибудешь ко мне.🕊️🦋 https://t.co/JSbzlsVNMg,neutral,1290616084400349185
@YoungPeterPark С новым счастьем!,speech,1265751264597590021
хотя ладно окей я бесчувственная,negative,1325894404675149826
@ailuvyox здорово а теперь обратно в ад,skip,1269557243160207360
@poetkotya алкоголь брать?))),neutral,1322448616162758657
@memogorgon АХАХАХА,skip,1295219614029357056
@materixxx ясна-панятна),neutral,1275324973209595904
@Marinus17Vf Ух какиееее😍😍😍😍,positive,1306898141829050368
какой долбоеб составлял литературу 9 класса,negative,1335598233196896258
"@izvestia_ru Вот уж заразу привезли, а что же  их там не лечат ?",negative,1247401025247555586
@jrathope у меня единственная ассоциация это то как я полночи в твиттере про него с канадской мьючуалкой пиздела,negative,1335551059830378499
Что вы видите? 👀 https://t.co/0F0CTIetqU,neutral,1256284766640504833
@meduzaproject _#вп тупoe аблезлое ботексное xyйлo идинaxyй из крыма вaлинaxyй пaгaнaя шлюxa ленинградская кoнчeнaя пpoблядь eвpeйcкaя_1_,negative,1297620714661588992
а поч я постоянно пишу о своей жизни здесь моя жизнь не интересная,negative,1255240175216734210
"Как из 20 тысяч делают 200 тысяч. Разоблачаем ложь пропагандистов

https://t.co/YrreMT6oGT",negative,1298261432337747971
Я для вас какая-то шутка? (,negative,1274672243054911488
@jebcrbjhjw1team нет я урод,negative,1238918506764173318
Фото персонажей по порядку 🥺💞 https://t.co/olAeLnvj16,neutral,1318599042029543425
Сейчас будет гимн Тэхёна. Крепитесь.,negative,1251730138372472833
@heaven_for_shit ...................... чем вы там обкурились ёбанарот,negative,1271573000526184448
В вк давно так? Я прост давно не слушала там музыку. https://t.co/PATCSvbqVL,neutral,1311264588445425664
@haveac1gar триллион флопсов,neutral,1306646248716406784
@mortem__k Я сейчас ходила и пела эту песню АХАХАХАХАХ,positive,1314622594390396928
@miianiino это пиздец,negative,1294915392792666112
Ну что ж https://t.co/HSElLdMPEZ,neutral,1333035333089423362
"@robmoskva Он достаточно известен многим, своим агрессивным ""патриотизмом"" :)",neutral,1248899150927839238
"Дональд Трамп заявил, что армия США боролась не только с фашизмом, но и с коммунизмом
https://t.co/xFPCyK27bI",neutral,1271895093696495616
"Хочу прибить того человека,  который составляет расписание уроков 
ПОТОМУ ЧТО ХАРЕ БЛЯТЬ КАЖДЫЙ ЧАС МЕНЯТЬ УРОКИ https://t.co/0hQDuFjPxe",negative,1310454647379955715
@not_superhuman ты охуевшая,negative,1275753253570052096
С днём странных чуваков и оленей..... https://t.co/dwbtUVlBDR,speech,1337085294286430210
@peachiminiie И ты старый,negative,1234705424844230656
@darylizme Ну у меня еще нет(,negative,1253618216880013313
"@RickyRin5 Ржу, жиза",positive,1284773330831237121
@Goosey_Universe Мне,skip,1344001378654580737
"@helloimfairy1 Там всё настолько запутано, что Санта Барбара отдыхает",neutral,1225460696487428098
муаммони ечимини биламан лекин менга тушкунлик ёқмоқда,skip,1324474620217577472
Вад: https://t.co/FlodzCSPcY,skip,1265509030967095298
"до ужаса боюсь вернуться в то состояние, что было зимой, но с каждым днем все сильнее и сильнее понимаю, насколько это неизбежно.",negative,1301554141353906178
У МЕНЯ ТЕМПЕРАТУРА ПОДТЯНУЛАСЬ Я ЭТО ЧУВСТВУЮ СУКА,negative,1215055899150245890
"@navalny Чего вы там хотите? Перемен? Не, у нас тут чувствуется ощутимость, приходите позже🖕🏼 https://t.co/p6VeqWbQrD",negative,1220346912982937600
@GraniTweet Зелёных человечков и побольше. А то может прийти страшное НАТО и съесть всех белорусов.,negative,1294564614739501056
@SamKrouts гомосексуалисты вообще чат покинули,negative,1302992594696310789
"У Намджуна на..скажим так на рубашке, я хз как назвать, но там написано Nevermind(я правильно написала?) я надеюсь это не намеки",neutral,1251355452782325761
@liksa_im хороший тренер получился бы)) а главное опыт есть,positive,1320117635938422784
"@wjtPAkAyJ5HjjsV Сессию можно сдать на 3, а потом пересдать",neutral,1330066843776716801
"Беседа «Интернет, как сфера распространения идеологии терроризма» https://t.co/zSzupxArIG",negative,1220403926144618500
"Сначала родители портят тебе психику, а потом отказываются оплачивать психотерапевта",negative,1294711612520243200
@ILadyShiver @Warcraft Полностью согласен,neutral,1327635326060404736
"@this_is_my_sand Я доверяю Джайро, Фуго и Полнареффу, так что да 💖",positive,1315958278866833408
"Люди не шарящие в бличе: это один человек
Фанаты: Опаньки Кон и Ичиго https://t.co/4H77kjem7f",neutral,1218864960543121408
"@vodkaofsuga ок, где?",neutral,1234456945895116800
Подбор оперативной памяти https://t.co/iQ91aoQZP3,neutral,1214542587652120577
@jstoruser @dim_stoff Новости уровня государственной важности! 🤦🏻‍♂️,neutral,1292478133078294529
"Привет, гигабитный интернет! https://t.co/0O0hNGg27P",speech,1283063912880013313
"простите, но считать хмб шЕДЕВРОМ это ну хуйня💖",negative,1294320086824648711
"ПИДОРАСИНА, КТО ТАКОЕ НА НОЧЬ КИДАЕТ???? Я ДЛЯ ТЕБЯ ШУТКА???? https://t.co/EHw6HyhFq8",negative,1230971437349064704
@fDYsoD5gM4Ov549 *пожимает плечами*,neutral,1314922294171533312
"@dimsmirnov175 Сейчас все сгруппируют и решат, как действовать дальше",neutral,1252532013770432512
@CEKC_C_TOCTEPOM Фото просто казкове! ❤️,positive,1336244902586421249
Удалось поснимать Настю до того как она прошлась у Микеле)))) https://t.co/XJkEhBWG6p,neutral,1218157540825018369
@Vaaleriiyaa 😇😇 Отличные новости! Поздравляю!,speech,1329753827080278016
@kimbob__by Бан,negative,1244643480066035717
Пиковару вызывает у меня чувство необоснованной тревоги,negative,1339125147924647936
Вот это я слова знаю капец у феликса научилась не иначе,neutral,1296527783892602881
@ulyalmy Санель,skip,1340228379883257857
@peggsflower я верю в тебя,positive,1335649185572458504
"В ИНОЙ ЖИЗНИ МЕНЯ НЕ СЛОМАЛ
СЕЙЧАС 3 ЧАСА НОЧИ Я ИДУ СМОТРЕТЬ ДАРОВАННОГО—",neutral,1322296702691364865
@babystasie17 Спокойной ночи ❤️,speech,1276264862226583552
ладно похуй зато звездочька https://t.co/Qxhrj2CWTL,negative,1295357891864657920
@ts_ole Дааааа караоке это моё главное веселье этого лета,positive,1302011274344173568
@3EQPDWprR0Qav8v @krasnoglin_adm Замечания принято в работу,neutral,1306097424012922880
@mggiee Дааа 🥺😍❤️,positive,1271444914841116679
@maddoshin @vadzim_naumov @miksfactor Нэ,skip,1291747061663240193
"Окей,буду ныть в закрытке как и обещала :/",negative,1336791294555942917
Ахаха блять там походу лука нашего губернатора снял🤡👍🤡👍🤡👍🤡👍,positive,1297137367283834880
@lisec_d да он,neutral,1335171311732219910
@molli666666 ты знаешь это меня не лечит,negative,1339475099657842694
"@Kiselimba Дал же Бог красивые пальцы!

*с удручением смотрит на свои короткие сардельки*",negative,1321825736886571009
НИКОМУ НЕ НУЖНЫ 336 БАНОК ЕБАНОГО РЕДБУЛЛА МОСКВААААААААААА????????????????,negative,1212463156565544962
"однажды я услышал ""талант не пропьешь"" и принял это за вызов судя по всему",positive,1316013949867884546
@nnastiny урра я не одна!! 🥺🥺,positive,1314259367659700224
"Достали парочки везде, мин ыттарбын эрэ кытта романтикалыыр кыахтаахпын",skip,1292816781149495296
@MaxReebo4 @laurenthehough Спасибо,speech,1303030079186964486
хорошо мой павелитель 🙏🏻 https://t.co/pNYA8ucoYw,positive,1340775342307459074
@moorrka @ksuuhandrych Как и престол до принца,neutral,1243966511007649792
@jujen_underdog @epic_fakesound Как будто что-то плохое,negative,1306499146094960642
@_NaNa_tyan_ @yixing_aiwo Тока скажи есть ли и  у тебя магистр или хоть одна вещь из этого издательства спасала,neutral,1332812925912879104
все * какие-то одинаковые,neutral,1221745126155980800
@stihuynya Спасибо. Ваши персонажи просто прелесть ~,positive,1334955200252170241
ладно ничего я буду надеятся на хорошее,positive,1306178340521496576
@kusok_stekla Какой у тебя аъуенный юп,skip,1241025951594688513
"@hhsenju1 О, чёрт, пикник...
Я так и не дочитала его
Чёрт",negative,1227253019059900416
@KeffFire Мы будем ждать,neutral,1217462242645610497
@Oyunaa29 Уушгаа заржаад ч хамаагүй хүлээнээ аниа апхоноо 😅😅😅,skip,1326337344165740546
@dasha0dreamer ДА,neutral,1329473576274067456
"Вам грустно? 
Мне — да",negative,1322294777497427969
"Этим летом я хочу чтобы вы могли бы прислать мне скан копию договора аренды на Артура
ХА! https://t.co/zA0lH39ijN",neutral,1272827151948054531
Россия вошла в десятку самых зараженных коронавирусом стран https://t.co/xx500UsYWj,negative,1251533912028991488
"@whothehellis1 ахахахах
на самом деле этот суп криповее чем все остальное вместе взятое.....",positive,1296884224243519492
"Я: *делаю ответ*
Мама врываясь в мою комнату: ТАМ ФИЛЬМ ПРО С М У Р Ф И К О В
Я: https://t.co/MK4ogJMVi5",neutral,1276422471588155392
@thaister_dima Заколебешься подниматься,negative,1265638895020056579
арсенал https://t.co/IyYvhs4AxL через @YouTube,neutral,1287156500818010117
@Iloveyousnowba Потому что всем нужен селфцест!~,neutral,1300111313356681216
@Protivizam1 хахахахаххаха😂🤣🤣🤣🤣🤣🤣,positive,1288235246450814979
надо загрузить лабу а он упал,negative,1334151286384680967
@hobabiexx БПБПЖОАЛАХГАЖМДАДП ЭТО ПОТРЯСАЮЩЕ БЛИН,skip,1285798078994415616
"думаю, очень много думаю https://t.co/OoVoQkOBR2",skip,1330057129768742914
Их борооны дараа нар ингэж жаргах сайхан https://t.co/IlwfpTnmNh,skip,1283400572868190208
Сладких снов лента https://t.co/TzqnFhlcZY,speech,1249797814093299713
"Половина седьмого – лучшее время, чтобы быть заебанным https://t.co/aIutP3UBwD",negative,1317124538656821248
@liliithinluv 11 А,skip,1225649452771266560
он личрали назвал их клоунами 😌,negative,1285273933613273091
"@Brown_bearr Да,заебись даже)",positive,1298173532338376705
@Nikolay_345 Вот такой правдолюб не то слово идиот !Хуже!,negative,1327638190790995968
@Fair_Revolution он не я,neutral,1251127974709137408
@tomarryforeverr Квай-Гон не занимался таким,neutral,1292060162266734593
"@favedoingwave Понимаю, солнце, прекрасно понимаю",positive,1303602022864818176
@rosemenchik Зачем зачем если есть легушьки https://t.co/M2sVjhlFes,skip,1310553209329643520
в смысле моё второе имя Алия 😳,neutral,1276172159698829313
Жириновский: ЛДПР готова выдвинуть Фургала кандидатом в президенты https://t.co/rRXWn3EfWA,neutral,1316165624301842433
Сдаю 4-комнатную квартиру 151.0 м² этаж 4/9 200000 руб г Москва метро Маяковская ул Садовая-Кудри... https://t.co/Vw20CXFLPi,neutral,1282092176508243968
"@Erica_Aiva @RinakoTia Там он появляется вроде когда у них своя школа в автобусе, в самом конце, если не ошибаюсь",neutral,1268822266877485062
"Хорошо, Соня, повторяем за мной.
Мы не обижаемся на людей.
Давай ещё раз.
МЫ НЕ ОБИЖАЕМСЯ НА ЛЮДЕЙ.",positive,1289983285540478976
"Меня тонко унизили, сказав что камера на Айфоне лучше 🤦",negative,1308852003829932045
"Мама купила крекеры, поэтому я наслаждаюсь сэндвичами с маршмеллоу 😋 нехватает только шоколада 😔 https://t.co/UEBKhS27rN",positive,1291322338051579904
@pfc_cska @sportexpress Поздравляю!,speech,1341087520143126531
"Годовщина перенесена на месяц вперёд, потому что так надо.",neutral,1333523206133649409
@keonheekinnie да🗿,neutral,1305415665059323904
"@traktor1947 Да нет, я думал, без зрителей",neutral,1239449669215936512
@nagumo_SG Доброе утро🐻✨,speech,1327737499322499078
Попытку подростка поджечь отдел полиции в Татарстане расценили как теракт https://t.co/40abdXLBQ9 https://t.co/NzPN1tib7A,neutral,1322069929240264705
я такая тупенькая 🙄,negative,1248265831995375617
"@Hope_not_die @semisweet__ а вот всё, обиделся я на тебя((",negative,1330935924528717828
@BTS_twt просто уфффф,positive,1292858132822216704
@podmazalo с-спасибо😭😭💔,speech,1292117368387362816
@datebanya нормальная фотка,neutral,1341128079071178752
"36,1 а по ощущениям пизда какая-то",negative,1290174050896027648
ВО МНЕ ЗАПЕРТ ДУХ ФОРСАЖА,positive,1282789022402830336
@BankirValerka @badtwittor ну пааап,skip,1250052341275004928
